Unnamed: 0,power_chiller,Energy_2,flow_chiller,Energy_1,t_out,t_chiller,Energy_3,Equip,light,temperature:drybulb,occ,Energy_4,energy_total
648,336388.22,1469414.8,168.07915,141909.36,30.183332,12.0,167990.61,0.31041616,0.039140865,22.783424,0.10162534,74534.97,1853849.74
649,322054.47,1447099.8,168.07915,139872.78,30.366667,12.0,165419.1,0.31041616,0.039140865,23.391771,0.10162534,0.0,1752391.6800000002
650,321014.5,1441769.2,168.07915,139411.3,30.55,12.0,164528.31,0.31041616,0.039140865,23.72372,0.10162534,0.0,1745708.81
651,0.0,0.0,0.0,0.0,30.733334,14.534903,0.0,0.31041616,0.039140865,24.036764,0.10162534,0.0,0.0
652,330152.78,1488387.1,168.07915,146736.66,30.916666,12.0,166676.9,0.31041616,0.039140865,24.233185,0.10162534,79209.875,1881010.535
653,348569.56,1564972.1,168.07915,150699.52,31.1,12.0,178261.11,0.31041616,0.039140865,23.599075,0.10162534,78564.234,1972496.964
654,343524.12,1502731.2,168.07915,145068.27,31.1,12.0,170798.16,0.31041616,0.039140865,22.908752,0.10162534,76787.82,1895385.45
655,343335.4,1497673.6,168.07915,144662.52,31.1,12.0,170285.92,0.31041616,0.039140865,22.636644,0.10162534,76276.73,1888898.77
656,340405.53,1480956.4,168.07915,143031.39,31.1,12.0,168340.05,0.31041616,0.039140865,22.637531,0.10162534,75556.47,1867884.31
657,336892.28,1461835.0,168.07915,141225.92,31.1,12.0,166150.33,0.31041616,0.039140865,22.687923,0.10162534,75124.984,1844336.234
658,0.0,0.0,0.0,0.0,31.1,14.674679,0.0,0.31041616,0.039140865,23.340813,0.10162534,0.0,0.0
659,314567.34,1482037.1,168.07915,145649.27,31.1,12.0,165358.02,0.31041616,0.039140865,24.14628,0.10162534,0.0,1793044.3900000001
660,327079.78,1525464.0,168.07915,146672.08,30.733334,12.0,173381.23,0.31041616,0.039140865,24.271612,0.10162534,0.0,1845517.31
661,325278.97,1469446.5,168.07915,141167.78,30.366667,12.0,171663.11,0.31041616,0.039140865,24.409966,0.10162534,0.0,1782277.3900000001
662,316475.03,1425009.4,168.07915,137392.58,30.0,12.0,161849.5,0.31041616,0.039140865,24.608587,0.10162534,0.0,1724251.48
663,313372.1,1372746.0,168.07915,132385.89,29.633333,12.0,155511.61,0.31041616,0.039140865,23.592638,0.10162534,71157.59,1731801.09
664,305748.1,1337343.5,168.07915,128967.07,29.266666,12.0,151359.31,0.31041616,0.039140865,22.920082,0.10162534,68526.836,1686196.716
665,39917.367,0.0,168.07915,0.0,28.9,12.0,0.0,0.31041616,0.039140865,22.864468,0.10162534,66833.695,66833.695
666,283451.75,1245097.5,168.07915,122715.99,28.35,12.0,138247.12,0.31041616,0.039140865,22.741,0.10162534,66701.555,1572762.1649999998
667,294854.4,1229660.5,168.07915,117679.125,27.8,12.0,139481.77,0.31041616,0.039140865,22.72895,0.10162534,66728.94,1553550.335
668,303398.7,1331476.5,168.07915,127832.07,27.25,12.0,155165.94,0.31041616,0.039140865,22.713375,0.10162534,66448.86,1680923.37
669,287910.6,1289574.2,168.07915,124042.664,26.7,12.0,146106.45,0.31041616,0.039140865,23.354263,0.10162534,0.0,1559723.314
670,285065.84,1274269.2,168.07915,122508.92,26.15,12.0,144441.86,0.31041616,0.039140865,24.171928,0.10162534,0.0,1541219.98
671,284592.44,1270404.2,168.07915,121926.83,25.6,12.0,144121.45,0.31041616,0.039140865,24.25465,0.10162534,0.0,1536452.48
672,208955.98,0.0,168.07915,0.0,25.783333,12.0,0.0,0.31041616,0.039140865,24.349361,0.10162534,123648.18,123648.18
673,285625.38,1220884.0,168.07915,118416.85,25.966667,12.0,135340.38,0.31041616,0.039140865,23.200392,0.10162534,68037.84,1542679.07
674,314708.8,1440416.8,168.07915,137270.11,26.15,12.0,164096.19,0.31041616,0.039140865,23.101955,0.10162534,68960.805,1810743.905
675,319230.3,1403420.5,168.07915,134150.84,26.333334,12.0,163958.78,0.31041616,0.039140865,23.015985,0.10162534,69509.97,1771040.09
676,314808.8,1368444.1,168.07915,131344.0,26.516666,12.0,155070.89,0.31041616,0.039140865,22.847937,0.10162534,70341.71,1725200.7000000002
677,312750.06,1350121.9,168.07915,129818.38,26.7,12.0,153424.69,0.31041616,0.039140865,22.72577,0.10162534,70741.91,1704106.8799999997
678,299172.06,1327945.2,168.07915,127685.27,26.966667,12.0,150631.1,0.31041616,0.039140865,23.367292,0.05081267,0.0,1606261.57
679,0.0,0.0,0.0,0.0,27.233334,14.336587,0.0,0.31041616,0.039140865,23.734953,0.05081267,0.0,0.0
680,277936.94,1213103.4,168.07915,113452.25,27.5,12.0,132256.98,0.31041616,0.039140865,24.357634,0.05081267,0.0,1458812.63
681,302946.5,1257027.8,168.07915,120497.625,27.766666,12.0,141061.02,0.31041616,0.039140865,23.6494,0.05081267,73130.46,1591716.905
682,307934.53,1328354.2,168.07915,127686.555,28.033333,12.0,150414.94,0.31041616,0.039140865,23.312227,0.05081267,72095.98,1678551.6749999998
683,307178.62,1313943.2,168.07915,126286.91,28.3,12.0,149131.47,0.31041616,0.039140865,23.130463,0.05081267,72049.805,1661411.3849999998
684,305455.94,1294440.0,168.07915,124504.48,28.3,12.0,146371.73,0.31041616,0.039140865,22.905697,0.05081267,71572.86,1636889.07
685,302285.03,1273193.6,168.07915,122516.99,28.3,12.0,143904.34,0.31041616,0.039140865,22.739975,0.05081267,71332.055,1610946.985
686,42139.75,0.0,168.07915,0.0,28.3,12.0,0.0,0.31041616,0.039140865,22.71978,0.05081267,70687.57,70687.57
687,271496.22,1150744.6,168.07915,112078.234,28.3,12.0,125092.29,0.31041616,0.039140865,23.36012,0.05081267,0.0,1387915.124
688,289503.97,1285787.2,168.07915,123670.445,28.3,12.0,148200.17,0.31041616,0.039140865,23.672651,0.05081267,0.0,1557657.815
689,289492.4,1257358.1,168.07915,121019.78,28.3,12.0,144756.83,0.31041616,0.039140865,23.90866,0.05081267,0.0,1523134.7100000002
690,284345.88,1224311.6,168.07915,117938.05,28.3,12.0,137329.55,0.31041616,0.039140865,24.446148,0.0,0.0,1479579.2000000002
691,293283.66,1217573.2,168.07915,117237.79,28.3,12.0,135965.98,0.31041616,0.039140865,23.722748,0.0,73944.07,1544721.04
692,291673.88,1214172.9,168.07915,116938.8,28.3,12.0,135130.72,0.31041616,0.039140865,23.353794,0.0,72855.61,1539098.03
693,42924.062,0.0,168.07915,0.0,28.3,12.0,0.0,0.31041616,0.039140865,23.078539,0.0,72207.15,72207.15
694,282408.9,1157183.1,168.07915,112743.66,28.3,12.0,124880.49,0.31041616,0.039140865,22.91844,0.0,72262.37,1467069.62
695,285187.47,1155454.5,168.07915,112586.21,28.3,12.0,124621.17,0.31041616,0.039140865,22.777678,0.0,72391.086,1465052.9659999998
696,295717.75,1238586.1,168.07915,119938.25,28.3,12.0,134843.98,0.31041616,0.039140865,22.741982,0.0,72474.625,1565842.955
697,283106.88,1210783.2,168.07915,116705.88,28.3,12.0,132429.81,0.31041616,0.039140865,23.356651,0.0,0.0,1459918.8900000001
698,282775.72,1211841.4,168.07915,116751.32,28.3,12.0,133845.28,0.31041616,0.039140865,24.134361,0.0,0.0,1462438.0
699,283370.22,1210152.5,168.07915,116618.37,28.3,12.0,134873.94,0.31041616,0.039140865,24.215841,0.0,0.0,1461644.81
700,0.0,0.0,0.0,0.0,28.3,14.131243,0.0,0.31041616,0.039140865,24.402061,0.0,0.0,0.0
701,285460.0,1162553.8,168.07915,113174.42,28.3,12.0,125333.805,0.31041616,0.039140865,23.631731,0.0,73889.31,1474951.335
702,294916.5,1214001.0,168.07915,117294.984,28.3,12.0,132253.86,0.31041616,0.039140865,22.918234,0.0,72953.88,1536503.724
703,298974.7,1246656.2,168.07915,120108.04,28.3,12.0,135727.17,0.31041616,0.039140865,22.631113,0.0,73023.16,1575514.5699999998
704,296569.56,1217632.6,168.07915,117377.25,28.3,12.0,137560.11,0.31041616,0.039140865,22.613739,0.0,72918.04,1545488.0
705,296111.0,1218878.1,168.07915,117397.06,28.3,12.0,133064.89,0.31041616,0.039140865,22.651655,0.0,73100.625,1542440.6750000003
706,296499.84,1219398.5,168.07915,117465.234,28.3,12.0,133817.38,0.31041616,0.039140865,22.659004,0.0,73399.42,1544080.534
707,0.0,0.0,0.0,0.0,28.3,14.248323,0.0,0.31041616,0.039140865,23.303228,0.0,0.0,0.0
708,276243.94,1163375.8,168.07915,113411.28,27.85,12.0,125095.27,0.31041616,0.039140865,23.63484,0.0,0.0,1401882.35
709,276975.4,1163447.1,168.07915,112280.055,27.4,12.0,126419.57,0.31041616,0.039140865,23.859936,0.0,0.0,1402146.725
710,276764.25,1171607.5,168.07915,112951.766,26.95,12.0,130615.95,0.31041616,0.039140865,24.39786,0.0,0.0,1415175.216
711,280728.1,1148491.6,168.07915,110568.63,26.5,12.0,126586.61,0.31041616,0.039140865,23.724697,0.0,71746.53,1457393.37
712,274509.9,1124263.2,168.07915,108227.16,26.05,12.0,124212.945,0.31041616,0.039140865,23.335651,0.0,69243.625,1425946.93
713,270919.97,1102892.8,168.07915,106157.25,25.6,12.0,122117.78,0.31041616,0.039140865,23.122364,0.0,67946.35,1399114.1800000002
714,40108.297,0.0,168.07915,0.0,25.5,12.0,0.0,0.31041616,0.039140865,22.917463,0.0,66893.23,66893.23
715,267872.3,1099410.4,168.07915,106972.89,25.4,12.0,118399.59,0.31041616,0.039140865,22.809444,0.0,66649.6,1391432.48
716,268593.75,1093772.5,168.07915,106362.3,25.3,12.0,117845.46,0.31041616,0.039140865,22.747185,0.0,66483.85,1384464.11
717,260095.73,1087171.9,168.07915,105699.58,25.2,12.0,121267.05,0.31041616,0.039140865,23.285915,0.0,0.0,1314138.53
718,257965.11,1081602.8,168.07915,105090.734,25.1,12.0,117957.12,0.31041616,0.039140865,23.628843,0.0,0.0,1304650.654
719,258256.34,1079664.5,168.07915,104891.8,25.0,12.0,117958.06,0.31041616,0.039140865,23.861214,0.0,0.0,1302514.36
720,258194.12,1075666.0,168.07915,104463.555,24.9,12.0,120568.97,0.41388822,0.039140865,24.477133,0.0,0.0,1300698.525
721,40286.395,0.0,168.07915,0.0,24.8,12.0,0.0,0.41388822,0.039140865,23.59293,0.0,67467.87,67467.87
722,265338.94,1082809.9,168.07915,105318.664,24.7,12.0,116207.15,0.41388822,0.039140865,23.345686,0.0,67296.76,1371632.474
723,266733.7,1082014.9,168.07915,105202.3,24.6,12.0,116905.625,0.41388822,0.039140865,23.196377,0.0,67429.234,1371552.059
724,276027.56,1146765.2,168.07915,105217.23,24.5,12.0,129370.56,0.41388822,0.039140865,22.986612,0.0,67080.25,1448433.24
725,270813.9,1095377.9,168.07915,105038.33,24.4,12.0,119444.09,0.41388822,0.039140865,22.82917,0.0,66906.586,1386766.906
726,269727.0,1092299.8,168.07915,104915.62,24.4,12.0,120014.195,0.41388822,0.039140865,22.767233,0.0,66578.49,1383808.105
727,259478.44,1091856.5,168.07915,104696.8,24.4,12.0,119724.83,0.41388822,0.039140865,23.440514,0.0,0.0,1316278.1300000001
728,0.0,0.0,0.0,0.0,24.4,13.924803,0.0,0.41388822,0.039140865,23.810225,0.0,0.0,0.0
729,258599.8,1081115.6,168.07915,105197.32,24.4,12.0,115829.87,0.41388822,0.039140865,24.136744,0.0,0.0,1302142.79
730,258550.9,1080894.5,168.07915,105161.29,24.4,12.0,115999.695,0.41388822,0.039140865,24.353321,0.0,0.0,1302055.485
731,268343.4,1153192.8,168.07915,105256.5,24.4,12.0,128688.0,0.41388822,0.039140865,24.625053,0.0,0.0,1387137.3
732,270783.4,1107911.1,168.07915,105491.1,24.4,12.0,120559.38,0.41388822,0.039140865,23.777391,0.0,69226.72,1403188.3
733,270230.47,1104546.1,168.07915,105791.42,24.4,12.0,120583.24,0.41388822,0.039140865,23.460749,0.0,68531.53,1399452.29
734,272924.1,1108231.4,168.07915,106139.55,24.4,12.0,120842.836,0.41388822,0.039140865,23.162508,0.0,68517.46,1403731.2459999998
735,40873.875,0.0,168.07915,0.0,24.4,12.0,0.0,0.41388822,0.039140865,23.018991,0.0,68325.0,68325.0
736,270846.75,1104186.6,168.07915,107466.04,24.4,12.0,118101.67,0.41388822,0.039140865,22.939173,0.0,68669.48,1398423.79
737,273154.88,1108136.2,168.07915,107859.56,24.4,12.0,118381.22,0.41388822,0.039140865,22.891203,0.0,69058.766,1403435.746
738,268144.6,1139925.8,168.07915,108235.08,24.4,12.0,121760.11,0.41388822,0.039140865,23.525105,0.0,0.0,1369920.9900000002
739,268615.4,1136183.6,168.07915,108585.836,24.4,12.0,123364.52,0.41388822,0.039140865,24.370628,0.0,0.0,1368133.956
740,279001.62,1140065.4,168.07915,108855.5,24.4,12.0,123517.336,0.41388822,0.039140865,23.68728,0.0,71889.83,1444328.0659999999
741,278780.78,1140929.6,168.07915,109143.07,24.4,12.0,123590.52,0.41388822,0.039140865,23.384155,0.0,71304.16,1444967.35
742,42307.992,0.0,168.07915,0.0,24.4,12.0,0.0,0.41388822,0.039140865,23.157969,0.0,70955.266,70955.266
743,277745.53,1133032.0,168.07915,110351.016,24.4,12.0,120949.32,0.41388822,0.039140865,23.025665,0.0,71138.69,1435471.026
744,279158.72,1133695.8,168.07915,110394.55,24.4,12.0,120899.89,0.41388822,0.039140865,22.952785,0.0,71105.52,1436095.76
745,290545.84,1214543.0,168.07915,111500.06,24.4,12.0,132999.4,0.41388822,0.039140865,22.867655,0.0,71106.13,1530148.5899999999
746,273932.97,1160531.1,168.07915,110531.09,24.4,12.0,125036.82,0.41388822,0.039140865,23.502996,0.0,0.0,1396099.0100000002
747,272659.6,1154782.4,168.07915,110522.23,24.4,12.0,124522.22,0.41388822,0.039140865,23.859844,0.0,0.0,1389826.8499999999
748,275903.78,1173375.8,168.07915,111233.97,24.4,12.0,126206.74,0.41388822,0.07828173,24.17026,0.0,0.0,1410816.51
749,212940.9,0.0,168.07915,0.0,24.4,12.0,0.0,0.41388822,0.07828173,24.31855,0.0,124383.234,124383.234
750,279518.78,1137507.0,168.07915,110830.55,24.4,12.0,121175.125,0.41388822,0.07828173,23.670246,0.0,72437.82,1441950.495
751,280890.1,1137866.0,168.07915,110932.266,24.4,12.0,121384.586,0.41388822,0.07828173,23.393599,0.0,72404.02,1442586.872
752,294324.94,1240381.5,168.07915,116660.375,24.4,12.0,134439.9,0.41388822,0.07828173,23.148386,0.0,71785.79,1563267.565
753,287342.12,1173306.9,168.07915,111879.42,24.4,12.0,125385.27,0.41388822,0.07828173,22.968756,0.0,71634.37,1482205.96
754,287535.3,1183573.4,168.07915,112514.87,24.4,12.0,126597.87,0.41388822,0.07828173,22.906273,0.10162534,71300.49,1493986.6300000001
755,287438.22,1181964.1,168.07915,112455.87,24.4,12.0,126361.625,0.41388822,0.07828173,22.904749,0.10162534,71220.91,1492002.5050000001
756,286487.1,1176932.2,168.07915,111996.55,24.4,12.0,125786.93,0.41388822,0.07828173,22.91052,0.10162534,70962.734,1485678.4139999999
757,285516.44,1172877.1,168.07915,111599.75,24.4,12.0,125340.2,0.41388822,0.07828173,22.907171,0.10162534,70714.47,1480531.52
758,284030.38,1164758.5,168.07915,110842.22,24.4,12.0,124450.89,0.41388822,0.07828173,22.89886,0.10162534,70437.82,1470489.43
759,281596.72,1149997.4,168.07915,109481.836,24.4,12.0,122849.38,0.41388822,0.07828173,22.891317,0.10162534,70140.35,1452468.966
760,288764.25,1211626.5,168.07915,115982.22,24.4,12.0,128822.195,0.41388822,0.2348452,23.051838,0.20325068,69834.92,1526265.835
761,287844.78,1199551.5,168.07915,115141.67,24.4,12.0,128004.06,0.41388822,0.2348452,23.20795,0.20325068,69868.9,1512566.13
762,288943.47,1208294.9,168.07915,115674.016,24.683332,12.0,128751.08,0.41388822,0.2348452,23.280472,0.20325068,70648.22,1523368.216
763,290547.38,1216532.6,168.07915,116424.805,24.966667,12.0,129909.016,0.41388822,0.2348452,23.29274,0.20325068,71255.836,1534122.257
764,293086.34,1231598.6,168.07915,117769.26,25.25,12.0,131634.94,0.41388822,0.2348452,23.287668,0.20325068,71728.516,1552731.316
765,295558.97,1245001.4,168.07915,118972.64,25.533333,12.0,133228.36,0.41388822,0.2348452,23.286386,0.20325068,72143.58,1569345.98
766,360650.22,1631599.4,168.07915,157232.52,25.816668,12.0,173342.53,0.9312485,0.70453554,23.893322,0.9654407,117197.31,2079371.76
767,367200.44,1660564.4,168.07915,160224.55,26.1,12.0,176250.69,0.9312485,0.70453554,24.001244,0.9654407,125175.94,2122215.58
768,371678.44,1688912.5,168.07915,162699.11,26.383333,12.0,179074.08,0.9312485,0.70453554,24.002047,0.9654407,110798.914,2141484.604
769,378803.4,1728160.1,168.07915,166219.02,26.666666,12.0,183348.83,0.9312485,0.70453554,24.000488,0.9654407,113475.65,2191203.6
770,386275.34,1765104.0,168.07915,169724.02,26.95,12.0,187375.52,0.9312485,0.70453554,24.00008,0.9654407,117020.44,2239223.98
771,393355.53,1799886.6,168.07915,173011.66,27.233334,12.0,191147.47,0.9312485,0.70453554,23.999887,0.9654407,119544.9,2283590.63
772,399873.3,1831505.9,168.07915,176047.47,27.516666,12.0,194595.55,0.9312485,0.70453554,23.99977,0.9654407,121549.48,2323698.4
773,405640.75,1858875.2,168.07915,178696.66,27.8,12.0,197623.89,0.9312485,0.70453554,23.999695,0.9654407,123163.234,2358358.984
774,409508.9,1877200.9,168.07915,180470.98,27.883333,12.0,199713.27,0.9312485,0.70453554,23.99964,0.9654407,124173.02,2381558.17
775,412488.03,1892047.0,168.07915,181919.53,27.966667,12.0,201453.78,0.9312485,0.70453554,23.999603,0.9654407,124997.85,2400418.16
776,414997.97,1904724.9,168.07915,183160.19,28.05,12.0,202989.61,0.9312485,0.70453554,23.999578,0.9654407,125683.625,2416558.3249999997
777,416932.47,1914172.6,168.07915,184090.0,28.133333,12.0,204215.88,0.9312485,0.70453554,23.99956,0.9654407,126266.695,2428745.175
778,418763.94,1923496.1,168.07915,185024.48,28.216667,12.0,205454.12,0.9312485,0.70453554,23.999548,0.9654407,126773.63,2440748.33
779,420446.6,1931992.8,168.07915,185878.56,28.3,12.0,206621.12,0.9312485,0.70453554,23.99954,0.9654407,127216.336,2451708.816
780,421759.22,1938770.9,168.07915,186584.1,28.483334,12.0,207611.33,0.9312485,0.70453554,23.999535,0.9654407,127577.09,2460543.42
781,422952.75,1945347.2,168.07915,187262.05,28.666666,12.0,208570.58,0.9312485,0.70453554,23.999533,0.9654407,127894.32,2469074.15
782,424074.66,1951759.1,168.07915,187925.0,28.85,12.0,209458.44,0.9312485,0.70453554,23.99953,0.9654407,128174.914,2477317.454
783,424969.62,1957012.5,168.07915,188461.56,29.033333,12.0,210156.42,0.9312485,0.70453554,23.999529,0.9654407,128422.78,2484053.26
784,425752.0,1961954.6,168.07915,188954.62,29.216667,12.0,210763.48,0.9312485,0.70453554,23.999529,0.9654407,128643.47,2490316.1700000004
785,426594.2,1967526.0,168.07915,189522.83,29.4,12.0,211408.44,0.9312485,0.70453554,23.999529,0.9654407,128827.49,2497284.7600000002
786,429369.38,1977048.6,168.07915,190493.08,29.216667,12.0,212417.19,0.9312485,0.70453554,23.999554,0.9654407,130029.33,2509988.2
787,432725.06,1987124.4,168.07915,191542.83,29.033333,12.0,213505.72,0.9312485,0.70453554,23.99958,0.9654407,131275.31,2523448.2600000002
788,436323.8,1998251.4,168.07915,192673.12,28.85,12.0,214758.06,0.9312485,0.70453554,23.999601,0.9654407,132591.81,2538274.39
789,440108.84,2010362.5,168.07915,193894.72,28.666666,12.0,216184.27,0.9312485,0.70453554,23.999619,0.9654407,133973.89,2554415.3800000004
790,444051.3,2023321.4,168.07915,195192.88,28.483334,12.0,217789.45,0.9312485,0.70453554,23.999632,0.9654407,135397.36,2571701.09
791,447473.38,2032996.6,168.07915,196135.95,28.3,12.0,219158.92,0.9312485,0.70453554,23.999643,0.9654407,136863.7,2585155.1700000004
792,427393.6,1930952.4,168.07915,185925.9,28.3,12.0,208391.97,0.82777643,0.62625384,23.999287,0.5081267,119405.02,2444675.29
793,421249.88,1923004.6,168.07915,185143.31,28.3,12.0,208482.75,0.82777643,0.62625384,23.999254,0.5081267,116970.375,2433601.035
794,415990.47,1908338.6,168.07915,183720.8,28.3,12.0,207785.17,0.82777643,0.62625384,23.999315,0.5081267,114234.17,2414078.74
795,408766.22,1881775.9,168.07915,181167.61,28.3,12.0,205703.06,0.82777643,0.62625384,23.999386,0.5081267,111548.4,2380194.9699999997
796,400885.75,1852178.2,168.07915,178311.39,28.3,12.0,203315.83,0.82777643,0.62625384,23.999441,0.5081267,109093.07,2342898.4899999998
797,393405.78,1825122.5,168.07915,175667.14,28.3,12.0,201187.78,0.82777643,0.62625384,23.999481,0.5081267,106844.086,2308821.506
798,407923.53,1914292.4,168.07915,184678.4,28.4,12.0,211899.2,0.9312485,0.70453554,23.9998,0.9654407,120838.57,2431708.57
799,409702.9,1908631.6,168.07915,184172.67,28.5,12.0,211274.77,0.9312485,0.70453554,23.999844,0.9654407,122317.55,2426396.59
800,410851.22,1910702.2,168.07915,184398.34,28.6,12.0,211497.16,0.9312485,0.70453554,23.999798,0.9654407,124234.266,2430831.966
801,414018.25,1924733.8,168.07915,185769.45,28.7,12.0,213008.44,0.9312485,0.70453554,23.99974,0.9654407,126139.33,2449651.02
802,418153.84,1943351.6,168.07915,187613.31,28.8,12.0,214792.06,0.9312485,0.70453554,23.999699,0.9654407,127787.31,2473544.2800000003
803,421618.25,1957135.9,168.07915,189010.39,28.9,12.0,215855.28,0.9312485,0.70453554,23.999672,0.9654407,129211.54,2491213.11
804,424453.1,1967423.9,168.07915,190060.62,28.8,12.0,216491.86,0.9312485,0.70453554,23.99966,0.9654407,130518.734,2504495.114
805,427046.22,1976715.9,168.07915,190998.92,28.7,12.0,217057.16,0.9312485,0.70453554,23.999657,0.9654407,131766.5,2516538.48
806,429851.6,1987516.5,168.07915,192091.7,28.6,12.0,217848.11,0.9312485,0.70453554,23.999655,0.9654407,133004.33,2530460.64
807,432393.44,1996447.0,168.07915,192970.61,28.5,12.0,218504.95,0.9312485,0.70453554,23.999657,0.9654407,134241.4,2542163.96
808,434833.25,2004961.0,168.07915,193804.6,28.4,12.0,219178.6,0.9312485,0.70453554,23.99966,0.9654407,135504.58,2553448.7800000003
809,437193.03,2013019.2,168.07915,194586.94,28.3,12.0,219875.95,0.9312485,0.70453554,23.999666,0.9654407,136805.78,2564287.87
810,436258.3,2010964.8,168.07915,194363.88,28.3,12.0,219601.84,0.9312485,0.70453554,23.999634,0.9654407,136625.89,2561556.41
811,434562.88,2008904.1,168.07915,194143.0,28.3,12.0,219379.16,0.9312485,0.70453554,23.9996,0.9654407,136288.69,2558714.95
812,432573.03,2005829.8,168.07915,193828.48,28.3,12.0,219055.25,0.9312485,0.70453554,23.99957,0.9654407,135745.5,2554459.0300000003
813,429984.3,1999433.4,168.07915,193196.5,28.3,12.0,218351.8,0.9312485,0.70453554,23.99955,0.9654407,135021.12,2546002.82
814,426961.56,1990927.4,168.07915,192352.98,28.3,12.0,217403.64,0.9312485,0.70453554,23.999533,0.9654407,134170.84,2534854.86
815,423678.22,1981182.5,168.07915,191384.45,28.3,12.0,216297.48,0.9312485,0.70453554,23.999521,0.9654407,133234.2,2522098.6300000004
816,422419.78,1977555.5,168.07915,191026.61,28.3,12.0,215786.3,0.9312485,0.70453554,23.999535,0.9654407,133258.19,2517626.5999999996
817,421612.62,1973664.8,168.07915,190644.9,28.3,12.0,215216.86,0.9312485,0.70453554,23.999552,0.9654407,133337.06,2512863.62
818,420756.56,1968963.0,168.07915,190179.6,28.3,12.0,214538.25,0.9312485,0.70453554,23.999567,0.9654407,133512.11,2507192.96
819,420208.03,1966180.2,168.07915,189907.52,28.3,12.0,214051.58,0.9312485,0.70453554,23.99958,0.9654407,133779.3,2503918.5999999996
820,419855.12,1964300.9,168.07915,189732.11,28.3,12.0,213641.94,0.9312485,0.70453554,23.99959,0.9654407,134120.12,2501795.07
821,419560.0,1962565.5,168.07915,189583.75,28.3,12.0,213250.14,0.9312485,0.70453554,23.999598,0.9654407,134514.1,2499913.49
822,364445.4,1636350.9,168.07915,157362.48,28.3,12.0,178773.89,0.51736027,0.39140865,23.999086,0.30487603,85557.35,2058044.62
823,356195.7,1627715.4,168.07915,156655.84,28.3,12.0,178224.0,0.51736027,0.39140865,23.999098,0.30487603,84353.91,2046949.15
824,354015.34,1616311.2,168.07915,155675.27,28.3,12.0,177098.5,0.51736027,0.39140865,23.999214,0.30487603,83289.22,2032374.19
825,349380.38,1586899.0,168.07915,153013.94,28.3,12.0,173775.33,0.51736027,0.39140865,23.999334,0.30487603,82289.01,1995977.28
826,343914.97,1553832.2,168.07915,149953.77,28.3,12.0,170095.6,0.51736027,0.39140865,23.999434,0.30487603,81492.84,1955374.4100000001
827,339116.47,1525693.2,168.07915,147293.7,28.3,12.0,167062.64,0.51736027,0.39140865,23.99951,0.30487603,80886.49,1920936.03
828,318347.56,1382803.6,168.07915,133191.78,28.3,12.0,152168.7,0.41388822,0.2348452,23.876047,0.10162534,73400.07,1741564.1500000001
829,313407.12,1362900.6,168.07915,131329.03,28.3,12.0,150145.95,0.41388822,0.2348452,23.749792,0.10162534,73235.58,1717611.1600000001
830,311078.06,1345890.4,168.07915,129743.54,28.3,12.0,148282.77,0.41388822,0.2348452,23.687984,0.10162534,73074.91,1696991.6199999999
831,309857.3,1336345.8,168.07915,128865.84,28.3,12.0,146963.7,0.41388822,0.2348452,23.675177,0.10162534,73072.85,1685248.1900000002
832,308927.94,1327919.9,168.07915,128098.836,28.3,12.0,145716.08,0.41388822,0.2348452,23.677065,0.10162534,73210.76,1674945.576
833,308417.16,1322347.6,168.07915,127623.555,28.3,12.0,144814.72,0.41388822,0.2348452,23.676271,0.10162534,73421.54,1668207.415
834,305610.66,1301391.1,168.07915,125477.6,28.116667,12.0,142251.12,0.41388822,0.2348452,23.671028,0.10162534,73348.41,1642468.2300000002
835,304205.06,1293317.0,168.07915,124689.22,27.933332,12.0,141260.73,0.41388822,0.2348452,23.664682,0.10162534,73282.42,1632549.3699999999
836,303307.38,1287526.6,168.07915,124167.87,27.75,12.0,140531.03,0.41388822,0.2348452,23.659307,0.10162534,73223.59,1625449.0900000003
837,302490.28,1282064.2,168.07915,123687.23,27.566668,12.0,139824.67,0.41388822,0.2348452,23.654987,0.10162534,73171.42,1618747.5199999998
838,301699.56,1276837.8,168.07915,123227.9,27.383333,12.0,139130.94,0.41388822,0.2348452,23.65114,0.10162534,73122.945,1612319.585
839,300935.94,1271879.5,168.07915,122790.48,27.2,12.0,138467.33,0.41388822,0.2348452,23.647377,0.10162534,73074.66,1606211.97
840,294964.66,1229545.5,168.07915,118554.93,27.2,12.0,134035.53,0.41388822,0.15656346,23.564917,0.10162534,72663.62,1554799.58
841,293072.97,1224077.0,168.07915,118026.22,27.2,12.0,133364.27,0.41388822,0.15656346,23.485722,0.10162534,72111.484,1547578.974
842,291737.62,1218446.9,168.07915,117483.43,27.2,12.0,132670.97,0.41388822,0.15656346,23.448366,0.10162534,71566.93,1540168.2299999997
843,290356.1,1212294.1,168.07915,116893.484,27.2,12.0,131919.75,0.41388822,0.15656346,23.43966,0.10162534,71100.266,1532207.6
844,288937.44,1205825.8,168.07915,116268.95,27.2,12.0,131145.86,0.41388822,0.15656346,23.4379,0.10162534,70687.12,1523927.73
845,287517.34,1199347.2,168.07915,115638.836,27.2,12.0,130388.05,0.41388822,0.15656346,23.433542,0.10162534,70287.7,1515661.7859999998
846,286852.9,1196299.1,168.07915,115350.31,27.2,12.0,129989.92,0.41388822,0.15656346,23.427145,0.10162534,70248.05,1511887.3800000001
